ts,heatpump_cop_gs,heatpump_cop_as,pv_availability_factor,wind_availability_factor
7635,5.16,3.58,0,0.565
7636,5.16,3.59,0,0.56
7637,5.16,3.59,0,0.574
7638,5.13,3.57,0,0.58
7639,5.13,3.57,0.002,0.626
7640,5.13,3.57,0.038,0.591
7641,5.12,3.57,0.065,0.556
7642,5.12,3.57,0.078,0.661
7643,5.12,3.57,0.114,0.695
7644,5.44,3.69,0.189,0.682
7645,5.44,3.69,0.192,0.655
7646,5.44,3.69,0.089,0.556
7647,5.44,3.69,0.028,0.498
7648,5.44,3.69,0,0.578
7649,5.44,3.69,0,0.624
7650,5.37,3.66,0,0.662
7651,5.37,3.66,0,0.714
7652,5.37,3.66,0,0.761
7653,5.37,3.66,0,0.783
7654,5.36,3.65,0,0.786
7655,5.36,3.65,0,0.721
7656,5.22,3.58,0,0.651
7657,5.23,3.59,0,0.616
7658,5.23,3.58,0,0.593
7659,5.23,3.59,0,0.503
7660,5.24,3.6,0,0.461
7661,5.24,3.6,0,0.464
7662,5.12,3.55,0,0.484
7663,5.12,3.55,0.002,0.489
7664,5.12,3.55,0.037,0.469
7665,5.12,3.55,0.101,0.491
7666,5.11,3.55,0.176,0.476
7667,5.11,3.55,0.189,0.511
7668,5.73,3.79,0.174,0.529
7669,5.73,3.79,0.135,0.515
7670,5.73,3.79,0.071,0.513
7671,5.73,3.79,0.019,0.562
7672,5.73,3.79,0,0.592
7673,5.73,3.8,0,0.58
7674,5.34,3.64,0,0.507
7675,5.34,3.64,0,0.48
7676,5.34,3.64,0,0.431
7677,5.34,3.64,0,0.367
7678,5.34,3.64,0,0.309
7679,5.33,3.63,0,0.251
7680,5.16,3.57,0,0.22
7681,5.16,3.57,0,0.21
7682,5.16,3.57,0,0.221
7683,5.16,3.57,0,0.281
7684,5.16,3.57,0,0.328
7685,5.16,3.57,0,0.358
7686,5.08,3.54,0,0.373
7687,5.08,3.54,0.001,0.352
7688,5.08,3.54,0.033,0.314
7689,5.08,3.54,0.076,0.402
7690,5.08,3.54,0.132,0.467
7691,5.08,3.54,0.226,0.55
7692,5.77,3.81,0.304,0.619
7693,5.77,3.81,0.291,0.692
7694,5.77,3.81,0.138,0.709
7695,5.77,3.81,0.02,0.739
7696,5.77,3.81,0,0.776
7697,5.77,3.81,0,0.8
7698,5.37,3.65,0,0.775
7699,5.37,3.65,0,0.767
7700,5.37,3.65,0,0.736
7701,5.37,3.65,0,0.673
7702,5.37,3.64,0,0.618
7703,5.37,3.64,0,0.56
7704,5.34,3.62,0,0.521
7705,5.34,3.63,0,0.484
7706,5.34,3.63,0,0.464
7707,5.34,3.63,0,0.459
7708,5.34,3.63,0,0.503
7709,5.34,3.63,0,0.51
7710,5.27,3.6,0,0.547
7711,5.27,3.6,0,0.45
7712,5.27,3.6,0.015,0.368
7713,5.27,3.6,0.037,0.264
7714,5.27,3.6,0.074,0.195
7715,5.27,3.6,0.164,0.221
7716,5.81,3.81,0.277,0.249
7717,5.81,3.81,0.399,0.242
7718,5.81,3.81,0.32,0.18
7719,5.81,3.81,0.171,0.082
7720,5.81,3.81,0.002,0.033
7721,5.81,3.81,0,0.034
7722,5.35,3.62,0,0.076
7723,5.35,3.63,0,0.131
7724,5.35,3.63,0,0.167
7725,5.35,3.63,0,0.184
7726,5.35,3.62,0,0.234
7727,5.35,3.62,0,0.278
7728,5.33,3.61,0,0.294
7729,5.33,3.61,0,0.322
7730,5.33,3.61,0,0.364
7731,5.34,3.61,0,0.391
7732,5.34,3.62,0,0.389
7733,5.34,3.62,0,0.371
7734,5.38,3.63,0,0.364
7735,5.38,3.63,0,0.357
7736,5.38,3.63,0.033,0.364
7737,5.38,3.63,0.121,0.284
7738,5.37,3.63,0.255,0.369
7739,5.37,3.63,0.382,0.501
7740,5.77,3.78,0.362,0.558
7741,5.77,3.78,0.19,0.513
7742,5.77,3.78,0.085,0.43
7743,5.77,3.78,0.044,0.425
7744,5.77,3.78,0,0.506
7745,5.77,3.78,0,0.552
7746,5.59,3.7,0,0.532
7747,5.59,3.71,0,0.473
7748,5.59,3.71,0,0.398
7749,5.59,3.71,0,0.305
7750,5.58,3.7,0,0.247
7751,5.58,3.7,0,0.177
7752,5.46,3.64,0,0.133
7753,5.46,3.65,0,0.086
7754,5.46,3.64,0,0.05
7755,5.46,3.65,0,0.026
7756,5.47,3.65,0,0.024
7757,5.47,3.65,0,0.03
7758,5.43,3.63,0,0.035
7759,5.43,3.63,0,0.021
7760,5.43,3.63,0.013,0.016
7761,5.43,3.63,0.03,0.019
7762,5.42,3.63,0.049,0.024
7763,5.42,3.63,0.077,0.037
7764,5.62,3.71,0.061,0.051
7765,5.62,3.71,0.032,0.069
7766,5.62,3.71,0.015,0.111
7767,5.62,3.71,0.004,0.178
7768,5.62,3.71,0,0.256
7769,5.62,3.71,0,0.285
7770,5.41,3.62,0,0.279
7771,5.41,3.62,0,0.27
7772,5.41,3.62,0,0.267
7773,5.41,3.62,0,0.227
7774,5.41,3.62,0,0.176
7775,5.4,3.62,0,0.155
7776,5.23,3.54,0,0.153
7777,5.23,3.54,0,0.16
7778,5.23,3.54,0,0.179
7779,5.23,3.55,0,0.195
7780,5.24,3.55,0,0.2
7781,5.24,3.55,0,0.187
7782,5.17,3.52,0,0.189
7783,5.17,3.53,0,0.183
7784,5.17,3.52,0.043,0.157
7785,5.17,3.52,0.143,0.163
7786,5.16,3.52,0.349,0.248
7787,5.16,3.52,0.45,0.337
7788,5.54,3.66,0.452,0.416
7789,5.54,3.66,0.341,0.481
7790,5.54,3.66,0.203,0.467
7791,5.54,3.66,0.082,0.481
7792,5.54,3.67,0,0.599
7793,5.55,3.67,0,0.648
7794,5.35,3.58,0,0.629
7795,5.36,3.58,0,0.6
7796,5.36,3.58,0,0.584
7797,5.36,3.58,0,0.543
7798,5.35,3.58,0,0.504
7799,5.34,3.57,0,0.467
7800,5.16,3.49,0,0.434
7801,5.17,3.5,0,0.413
7802,5.17,3.5,0,0.384
7803,5.17,3.5,0,0.376
7804,5.18,3.51,0,0.329
7805,5.18,3.51,0,0.302
7806,5.14,3.5,0,0.31
7807,5.15,3.5,0,0.315
7808,5.14,3.49,0.031,0.333
7809,5.14,3.49,0.099,0.42
7810,5.14,3.49,0.225,0.516
7811,5.14,3.49,0.254,0.607
7812,5.45,3.61,0.326,0.691
7813,5.45,3.61,0.313,0.739
7814,5.45,3.61,0.204,0.736
7815,5.45,3.61,0.074,0.678
7816,5.45,3.61,0,0.691
7817,5.45,3.61,0,0.698
7818,5.27,3.53,0,0.693
7819,5.27,3.53,0,0.683
7820,5.27,3.54,0,0.69
7821,5.27,3.54,0,0.655
7822,5.27,3.53,0,0.676
7823,5.26,3.52,0,0.715
7824,5.25,3.5,0,0.69
7825,5.25,3.5,0,0.669
7826,5.25,3.5,0,0.673
7827,5.26,3.51,0,0.661
7828,5.27,3.52,0,0.624
7829,5.27,3.52,0,0.618
7830,5.31,3.53,0,0.621
7831,5.31,3.53,0,0.654
7832,5.31,3.53,0.046,0.708
7833,5.3,3.53,0.16,0.751
7834,5.29,3.52,0.352,0.799
7835,5.29,3.52,0.442,0.825
7836,5.45,3.58,0.434,0.849
7837,5.45,3.58,0.381,0.861
7838,5.44,3.58,0.267,0.843
7839,5.45,3.58,0.097,0.806
7840,5.45,3.59,0,0.815
7841,5.46,3.59,0,0.823
7842,5.41,3.58,0,0.816
7843,5.41,3.58,0,0.78
7844,5.41,3.58,0,0.735
7845,5.41,3.58,0,0.695
7846,5.4,3.57,0,0.637
7847,5.39,3.56,0,0.608
7848,5.31,3.52,0,0.571
7849,5.32,3.53,0,0.529
7850,5.31,3.52,0,0.525
7851,5.31,3.52,0,0.537
7852,5.32,3.54,0,0.529
7853,5.33,3.54,0,0.525
7854,5.29,3.52,0,0.52
7855,5.29,3.52,0,0.549
7856,5.28,3.51,0.039,0.562
7857,5.28,3.51,0.129,0.559
7858,5.28,3.51,0.246,0.587
7859,5.28,3.51,0.372,0.593
7860,5.38,3.55,0.41,0.607
7861,5.38,3.55,0.424,0.617
7862,5.38,3.55,0.319,0.586
7863,5.38,3.55,0.145,0.502
7864,5.38,3.55,0,0.565
7865,5.38,3.55,0,0.56
7866,5.2,3.49,0,0.508
7867,5.21,3.49,0,0.451
7868,5.21,3.49,0,0.379
7869,5.21,3.49,0,0.334
7870,5.2,3.49,0,0.305
7871,5.2,3.48,0,0.293
7872,5.01,3.41,0,0.275
7873,5.01,3.41,0,0.267
7874,5.01,3.41,0,0.264
7875,5.01,3.41,0,0.249
7876,5.01,3.41,0,0.252
7877,5.01,3.41,0,0.264
7878,4.6,3.24,0,0.259
7879,4.6,3.24,0,0.233
7880,4.6,3.24,0.018,0.248
7881,4.6,3.24,0.071,0.271
7882,4.6,3.24,0.172,0.24
7883,4.6,3.24,0.212,0.219
7884,4.69,3.27,0.214,0.217
7885,4.7,3.28,0.195,0.227
7886,4.7,3.28,0.115,0.245
7887,4.7,3.28,0.038,0.27
7888,4.7,3.28,0,0.285
7889,4.7,3.28,0,0.267
7890,4.55,3.2,0,0.237
7891,4.55,3.2,0,0.229
7892,4.55,3.2,0,0.211
7893,4.55,3.2,0,0.201
7894,4.54,3.2,0,0.196
7895,4.54,3.19,0,0.201
7896,4.44,3.15,0,0.211
7897,4.44,3.15,0,0.212
7898,4.44,3.15,0,0.208
7899,4.45,3.16,0,0.205
7900,4.45,3.16,0,0.177
7901,4.45,3.17,0,0.154
7902,4.38,3.12,0,0.14
7903,4.39,3.13,0,0.132
7904,4.39,3.13,0.036,0.107
7905,4.39,3.13,0.097,0.078
7906,4.39,3.13,0.159,0.077
7907,4.39,3.13,0.211,0.079
7908,4.67,3.26,0.26,0.071
7909,4.67,3.26,0.237,0.061
7910,4.67,3.26,0.159,0.06
7911,4.67,3.26,0.062,0.055
7912,4.67,3.26,0,0.099
7913,4.67,3.26,0,0.17
7914,4.49,3.17,0,0.237
7915,4.49,3.17,0,0.282
7916,4.49,3.17,0,0.283
7917,4.48,3.17,0,0.256
7918,4.47,3.15,0,0.233
7919,4.47,3.15,0,0.227
7920,4.4,3.12,0,0.248
7921,4.41,3.13,0,0.274
7922,4.41,3.13,0,0.302
7923,4.41,3.13,0,0.347
7924,4.42,3.14,0,0.423
7925,4.42,3.14,0,0.501
7926,4.28,3.06,0,0.562
7927,4.29,3.07,0,0.608
7928,4.29,3.07,0.017,0.69
7929,4.29,3.07,0.065,0.768
7930,4.29,3.07,0.086,0.773
7931,4.29,3.07,0.079,0.739
7932,4.76,3.28,0.058,0.651
7933,4.76,3.28,0.067,0.464
7934,4.76,3.28,0.051,0.244
7935,4.76,3.28,0.01,0.194
7936,4.76,3.28,0,0.228
7937,4.76,3.28,0,0.266
7938,4.27,3.07,0,0.267
7939,4.27,3.07,0,0.21
7940,4.27,3.07,0,0.138
7941,4.27,3.07,0,0.089
7942,4.26,3.05,0,0.07
7943,4.26,3.05,0,0.067
7944,3.97,2.91,0,0.076
7945,3.97,2.91,0,0.095
7946,3.97,2.91,0,0.105
7947,3.98,2.92,0,0.086
7948,3.98,2.92,0,0.074
7949,3.98,2.92,0,0.076
7950,3.88,2.86,0,0.084
7951,3.89,2.87,0,0.11
7952,3.89,2.87,0.019,0.136
7953,3.89,2.87,0.059,0.135
7954,3.89,2.87,0.084,0.105
7955,3.89,2.87,0.097,0.079
7956,4.81,3.3,0.089,0.08
7957,4.81,3.3,0.066,0.101
7958,4.81,3.3,0.036,0.144
7959,4.81,3.3,0.007,0.214
7960,4.81,3.3,0,0.295
7961,4.81,3.3,0,0.341
7962,4.69,3.25,0,0.376
7963,4.69,3.25,0,0.422
7964,4.68,3.25,0,0.487
7965,4.68,3.24,0,0.567
7966,4.68,3.24,0,0.618
7967,4.68,3.24,0,0.635
7968,4.58,3.18,0,0.645
7969,4.58,3.18,0,0.653
7970,4.59,3.18,0,0.662
7971,4.59,3.19,0,0.668
7972,4.6,3.19,0,0.674
7973,4.6,3.19,0,0.674
7974,4.64,3.2,0,0.657
7975,4.64,3.2,0,0.63
7976,4.64,3.2,0.026,0.592
7977,4.64,3.21,0.054,0.543
7978,4.64,3.21,0.075,0.525
7979,4.64,3.2,0.1,0.527
7980,5.26,3.47,0.126,0.562
7981,5.26,3.47,0.126,0.594
7982,5.26,3.47,0.076,0.592
7983,5.26,3.47,0.021,0.604
7984,5.26,3.47,0,0.633
7985,5.26,3.47,0,0.617
7986,4.84,3.29,0,0.572
7987,4.83,3.29,0,0.618
7988,4.83,3.29,0,0.677
7989,4.83,3.29,0,0.692
7990,4.82,3.28,0,0.685
7991,4.82,3.28,0,0.738
7992,4.8,3.26,0,0.736
7993,4.8,3.26,0,0.702
7994,4.8,3.27,0,0.666
7995,4.81,3.27,0,0.704
7996,4.81,3.28,0,0.686
7997,4.81,3.28,0,0.648
7998,4.81,3.27,0,0.647
7999,4.82,3.28,0.001,0.637
8000,4.82,3.28,0.139,0.537
8001,4.82,3.28,0.319,0.499
8002,4.82,3.28,0.487,0.536
8003,4.82,3.28,0.535,0.544
8004,5.22,3.44,0.445,0.528
8005,5.22,3.44,0.341,0.488
8006,5.22,3.44,0.214,0.375
8007,5.22,3.44,0.082,0.299
8008,5.23,3.44,0,0.299
8009,5.23,3.44,0,0.259
8010,4.77,3.25,0,0.2
8011,4.77,3.25,0,0.148
8012,4.76,3.25,0,0.115
8013,4.76,3.24,0,0.094
8014,4.75,3.24,0,0.078
8015,4.75,3.23,0,0.057
8016,4.54,3.13,0,0.031
8017,4.54,3.14,0,0.009
8018,4.54,3.14,0,0.002
8019,4.55,3.14,0,0.011
8020,4.56,3.16,0,0.059
8021,4.56,3.16,0,0.154
8022,4.48,3.11,0,0.276
8023,4.48,3.11,0.001,0.379
8024,4.48,3.11,0.153,0.364
8025,4.48,3.11,0.258,0.345
8026,4.48,3.11,0.227,0.494
8027,4.48,3.11,0.504,0.696
8028,5.2,3.41,0.518,0.776
8029,5.2,3.41,0.425,0.803
8030,5.2,3.42,0.226,0.763
8031,5.2,3.41,0.025,0.763
8032,5.2,3.41,0,0.763
8033,5.2,3.41,0,0.752
8034,4.63,3.18,0,0.734
8035,4.63,3.17,0,0.71
8036,4.63,3.17,0,0.678
8037,4.62,3.17,0,0.639
8038,4.61,3.16,0,0.566
8039,4.61,3.16,0,0.488
8040,4.56,3.13,0,0.361
8041,4.57,3.13,0,0.292
8042,4.57,3.14,0,0.227
8043,4.57,3.14,0,0.152
8044,4.58,3.14,0,0.079
8045,4.58,3.15,0,0.026
8046,4.53,3.11,0,0.006
8047,4.54,3.12,0,0.042
8048,4.54,3.12,0.006,0.123
8049,4.54,3.12,0.036,0.22
8050,4.54,3.12,0.115,0.39
8051,4.54,3.12,0.281,0.637
8052,5.31,3.44,0.396,0.765
8053,5.31,3.44,0.369,0.786
8054,5.31,3.45,0.251,0.744
8055,5.31,3.44,0.054,0.703
8056,5.31,3.45,0,0.718
8057,5.31,3.44,0,0.72
8058,4.64,3.17,0,0.734
8059,4.64,3.17,0,0.772
8060,4.63,3.17,0,0.772
8061,4.63,3.17,0,0.752
8062,4.62,3.16,0,0.714
8063,4.62,3.15,0,0.636
8064,4.37,3.05,0,0.612
8065,4.37,3.05,0,0.627
8066,4.37,3.05,0,0.682
8067,4.37,3.05,0,0.786
8068,4.38,3.06,0,0.75
8069,4.38,3.06,0,0.72
8070,4.24,3,0,0.678
8071,4.25,3,0,0.671
8072,4.24,3,0.088,0.605
8073,4.25,3,0.252,0.436
8074,4.25,3,0.386,0.494
8075,4.24,3,0.476,0.504
8076,5.19,3.4,0.443,0.484
8077,5.19,3.4,0.366,0.453
8078,5.19,3.4,0.246,0.327
8079,5.19,3.4,0.102,0.227
8080,5.19,3.4,0,0.2
8081,5.19,3.4,0,0.144
8082,4.59,3.15,0,0.088
8083,4.59,3.15,0,0.055
8084,4.59,3.15,0,0.026
8085,4.59,3.15,0,0.017
8086,4.58,3.14,0,0.012
8087,4.58,3.14,0,0.009
8088,4.28,3.01,0,0.011
8089,4.29,3.01,0,0.016
8090,4.29,3.01,0,0.03
8091,4.29,3.01,0,0.053
8092,4.29,3.02,0,0.08
8093,4.29,3.02,0,0.118
8094,4.16,2.96,0,0.178
8095,4.16,2.96,0,0.243
8096,4.16,2.96,0.165,0.264
8097,4.16,2.96,0.397,0.228
8098,4.16,2.96,0.535,0.347
8099,4.16,2.96,0.597,0.451
8100,5.22,3.4,0.593,0.521
8101,5.22,3.4,0.525,0.571
8102,5.22,3.4,0.388,0.542
8103,5.22,3.4,0.177,0.571
8104,5.22,3.4,0,0.667
8105,5.22,3.4,0,0.668
8106,4.79,3.22,0,0.646
8107,4.79,3.22,0,0.633
8108,4.79,3.22,0,0.651
8109,4.79,3.22,0,0.68
8110,4.78,3.22,0,0.668
8111,4.78,3.22,0,0.646
8112,4.79,3.21,0,0.656
8113,4.79,3.21,0,0.671
8114,4.79,3.21,0,0.697
8115,4.8,3.21,0,0.702
8116,4.8,3.21,0,0.725
8117,4.8,3.22,0,0.737
8118,4.78,3.2,0,0.72
8119,4.78,3.2,0,0.683
8120,4.77,3.2,0.151,0.637
8121,4.78,3.2,0.375,0.672
8122,4.78,3.2,0.515,0.648
8123,4.77,3.2,0.588,0.6
8124,5.32,3.42,0.592,0.557
8125,5.32,3.42,0.52,0.525
8126,5.32,3.42,0.376,0.488
8127,5.32,3.42,0.16,0.467
8128,5.32,3.42,0,0.513
8129,5.32,3.42,0,0.491
8130,4.86,3.23,0,0.434
8131,4.86,3.23,0,0.363
8132,4.86,3.23,0,0.31
8133,4.86,3.23,0,0.253
8134,4.85,3.23,0,0.205
8135,4.85,3.23,0,0.173
8136,5.1,3.32,0,0.148
8137,5.1,3.32,0,0.137
8138,5.1,3.32,0,0.122
8139,5.1,3.32,0,0.107
8140,5.1,3.32,0,0.113
8141,5.11,3.33,0,0.133
8142,4.93,3.26,0,0.148
8143,4.93,3.26,0,0.156
8144,4.93,3.25,0.035,0.138
8145,4.93,3.25,0.117,0.104
8146,4.93,3.25,0.195,0.083
8147,4.93,3.25,0.24,0.078
8148,5.07,3.31,0.243,0.082
8149,5.07,3.31,0.2,0.106
8150,5.07,3.31,0.119,0.158
8151,5.07,3.31,0.036,0.242
8152,5.07,3.31,0,0.327
8153,5.07,3.31,0,0.337
8154,4.82,3.21,0,0.319
8155,4.82,3.21,0,0.289
8156,4.83,3.21,0,0.245
8157,4.83,3.21,0,0.212
8158,4.82,3.21,0,0.19
8159,4.82,3.21,0,0.18
8160,4.74,3.16,0,0.188
8161,4.74,3.16,0,0.201
8162,4.74,3.17,0,0.217
8163,4.75,3.17,0,0.223
8164,4.75,3.17,0,0.239
8165,4.75,3.17,0,0.279
8166,4.66,3.13,0,0.341
8167,4.66,3.13,0,0.394
8168,4.66,3.13,0.02,0.4
8169,4.65,3.13,0.065,0.386
8170,4.65,3.13,0.303,0.28
8171,4.65,3.13,0.454,0.279
8172,5.04,3.29,0.457,0.316
8173,5.04,3.29,0.326,0.362
8174,5.04,3.29,0.12,0.476
8175,5.04,3.29,0.022,0.556
8176,5.04,3.29,0,0.586
8177,5.04,3.29,0,0.599
8178,4.91,3.23,0,0.603
8179,4.91,3.23,0,0.618
8180,4.91,3.23,0,0.638
8181,4.91,3.23,0,0.606
8182,4.91,3.23,0,0.571
8183,4.91,3.23,0,0.54
8184,4.81,3.17,0,0.494
8185,4.81,3.17,0,0.462
8186,4.81,3.17,0,0.457
8187,4.81,3.17,0,0.422
8188,4.82,3.18,0,0.347
8189,4.82,3.18,0,0.291
8190,4.84,3.18,0,0.261
8191,4.84,3.18,0,0.278
8192,4.84,3.18,0.073,0.302
8193,4.84,3.17,0.222,0.274
8194,4.84,3.17,0.398,0.211
8195,4.84,3.17,0.535,0.175
8196,5.36,3.39,0.542,0.206
8197,5.36,3.39,0.485,0.217
8198,5.36,3.39,0.352,0.273
8199,5.36,3.39,0.148,0.395
8200,5.36,3.39,0,0.462
8201,5.36,3.39,0,0.416
8202,4.82,3.17,0,0.333
8203,4.82,3.17,0,0.255
8204,4.82,3.17,0,0.18
8205,4.82,3.17,0,0.122
8206,4.82,3.17,0,0.094
8207,4.82,3.17,0,0.101
8208,4.77,3.12,0,0.12
8209,4.77,3.12,0,0.115
8210,4.77,3.12,0,0.068
8211,4.77,3.12,0,0.062
8212,4.77,3.13,0,0.087
8213,4.78,3.13,0,0.079
8214,4.88,3.16,0,0.087
8215,4.88,3.16,0,0.106
8216,4.88,3.16,0.05,0.116
8217,4.87,3.15,0.12,0.108
8218,4.88,3.16,0.147,0.105
8219,4.87,3.15,0.171,0.105
8220,5.48,3.42,0.164,0.105
8221,5.48,3.42,0.114,0.125
8222,5.48,3.42,0.063,0.153
8223,5.49,3.42,0.013,0.181
8224,5.49,3.42,0,0.211
8225,5.49,3.42,0,0.24
8226,5.3,3.34,0,0.239
8227,5.3,3.34,0,0.217
8228,5.3,3.34,0,0.191
8229,5.3,3.34,0,0.155
8230,5.29,3.33,0,0.133
8231,5.29,3.33,0,0.163
8232,5.24,3.3,0,0.264
8233,5.25,3.31,0,0.381
8234,5.25,3.31,0,0.503
8235,5.25,3.31,0,0.648
8236,5.26,3.32,0,0.706
8237,5.26,3.32,0,0.778
8238,5.25,3.31,0,0.785
8239,5.25,3.31,0,0.799
8240,5.25,3.31,0.082,0.78
8241,5.25,3.31,0.287,0.731
8242,5.25,3.31,0.477,0.824
8243,5.24,3.31,0.549,0.845
8244,5.77,3.52,0.535,0.842
8245,5.77,3.52,0.453,0.85
8246,5.77,3.52,0.307,0.839
8247,5.77,3.52,0.11,0.793
8248,5.77,3.52,0,0.769
8249,5.77,3.52,0,0.727
8250,5.23,3.31,0,0.7
8251,5.23,3.31,0,0.672
8252,5.23,3.31,0,0.64
8253,5.23,3.31,0,0.571
8254,5.22,3.3,0,0.495
8255,5.22,3.3,0,0.408
8256,5.05,3.24,0,0.337
8257,5.05,3.24,0,0.284
8258,5.05,3.24,0,0.224
8259,5.05,3.24,0,0.149
8260,5.05,3.24,0,0.087
8261,5.05,3.24,0,0.038
8262,4.91,3.19,0,0.008
8263,4.91,3.19,0,0.008
8264,4.91,3.18,0.11,0.011
8265,4.91,3.19,0.35,0.014
8266,4.91,3.18,0.567,0.028
8267,4.91,3.18,0.631,0.068
8268,5.27,3.34,0.627,0.159
8269,5.27,3.34,0.557,0.251
8270,5.27,3.34,0.416,0.3
8271,5.27,3.34,0.191,0.434
8272,5.27,3.34,0,0.593
8273,5.27,3.34,0,0.661
8274,4.99,3.22,0,0.675
8275,4.99,3.22,0,0.668
8276,4.99,3.22,0,0.659
8277,4.99,3.22,0,0.654
8278,4.98,3.21,0,0.625
8279,4.98,3.21,0,0.545
8280,4.84,3.15,0,0.494
8281,4.84,3.15,0,0.44
8282,4.84,3.15,0,0.379
8283,4.84,3.15,0,0.317
8284,4.84,3.15,0,0.251
8285,4.84,3.15,0,0.198
8286,4.79,3.13,0,0.169
8287,4.79,3.13,0,0.146
8288,4.79,3.13,0.058,0.103
8289,4.79,3.13,0.148,0.051
8290,4.79,3.13,0.214,0.049
8291,4.79,3.13,0.226,0.035
8292,5.19,3.3,0.2,0.017
8293,5.19,3.3,0.152,0.005
8294,5.19,3.3,0.084,0.017
8295,5.19,3.3,0.019,0.046
8296,5.19,3.3,0,0.07
8297,5.19,3.3,0,0.072
8298,4.86,3.16,0,0.056
8299,4.86,3.16,0,0.036
8300,4.86,3.16,0,0.023
8301,4.86,3.16,0,0.015
8302,4.86,3.16,0,0.015
8303,4.86,3.15,0,0.026
8304,4.64,3.06,0,0.058
8305,4.64,3.06,0,0.119
8306,4.64,3.06,0,0.2
8307,4.64,3.06,0,0.26
8308,4.64,3.06,0,0.309
8309,4.64,3.06,0,0.4
8310,4.58,3.03,0,0.476
8311,4.58,3.04,0,0.583
8312,4.58,3.03,0.044,0.677
8313,4.58,3.03,0.166,0.795
8314,4.58,3.03,0.305,0.852
8315,4.58,3.03,0.258,0.847
8316,5.08,3.24,0.159,0.799
8317,5.08,3.24,0.088,0.736
8318,5.08,3.24,0.035,0.66
8319,5.08,3.24,0.005,0.562
8320,5.08,3.24,0,0.486
8321,5.08,3.24,0,0.404
8322,4.73,3.1,0,0.347
8323,4.73,3.1,0,0.294
8324,4.73,3.1,0,0.231
8325,4.73,3.1,0,0.208
8326,4.73,3.1,0,0.2
8327,4.72,3.09,0,0.192
8328,4.54,3.01,0,0.186
8329,4.54,3.01,0,0.183
8330,4.54,3.01,0,0.204
8331,4.54,3.01,0,0.235
8332,4.54,3.02,0,0.264
8333,4.55,3.02,0,0.271
8334,4.49,2.99,0,0.278
8335,4.49,2.99,0,0.325
8336,4.49,2.99,0.12,0.407
8337,4.48,2.99,0.311,0.398
8338,4.48,2.99,0.219,0.426
8339,4.48,2.99,0.113,0.523
8340,5.05,3.22,0.121,0.586
8341,5.05,3.22,0.167,0.603
8342,5.05,3.22,0.162,0.797
8343,5.06,3.22,0.053,0.841
8344,5.06,3.22,0,0.856
8345,5.06,3.23,0,0.858
8346,4.76,3.11,0,0.839
8347,4.76,3.11,0,0.788
8348,4.76,3.11,0,0.74
8349,4.76,3.11,0,0.668
8350,4.76,3.1,0,0.613
8351,4.76,3.1,0,0.621
8352,4.84,3.12,0,0.666
8353,4.84,3.12,0,0.695
8354,4.84,3.12,0,0.7
8355,4.84,3.12,0,0.691
8356,4.84,3.13,0,0.648
8357,4.84,3.13,0,0.619
8358,4.75,3.08,0,0.618
8359,4.75,3.08,0,0.593
8360,4.75,3.08,0.022,0.564
8361,4.74,3.08,0.122,0.5
8362,4.74,3.08,0.228,0.388
8363,4.74,3.08,0.33,0.253
8364,5.34,3.31,0.377,0.16
8365,5.34,3.31,0.274,0.113
8366,5.34,3.31,0.081,0.122
8367,5.34,3.31,0.013,0.152
8368,5.34,3.31,0,0.179
8369,5.34,3.31,0,0.182
8370,4.88,3.13,0,0.145
8371,4.88,3.13,0,0.113
8372,4.88,3.13,0,0.089
8373,4.88,3.13,0,0.072
8374,4.88,3.13,0,0.054
8375,4.88,3.13,0,0.027
8376,4.6,3.02,0,0.007
8377,4.6,3.02,0,0.015
8378,4.6,3.02,0,0.029
8379,4.6,3.02,0,0.048
8380,4.61,3.02,0,0.071
8381,4.61,3.02,0,0.101
8382,4.48,2.96,0,0.149
8383,4.48,2.96,0,0.194
8384,4.48,2.96,0.02,0.221
8385,4.48,2.96,0.086,0.263
8386,4.48,2.96,0.072,0.342
8387,4.48,2.96,0.066,0.337
8388,5.33,3.31,0.093,0.305
8389,5.33,3.31,0.116,0.265
8390,5.33,3.31,0.06,0.237
8391,5.33,3.31,0.011,0.237
8392,5.33,3.31,0,0.241
8393,5.33,3.31,0,0.214
8394,4.72,3.07,0,0.177
8395,4.72,3.07,0,0.139
8396,4.72,3.07,0,0.11
8397,4.72,3.07,0,0.086
8398,4.72,3.07,0,0.08
8399,4.72,3.07,0,0.076
8400,4.53,2.99,0,0.069
8401,4.53,2.99,0,0.068
8402,4.53,2.99,0,0.079
8403,4.53,2.99,0,0.096
8404,4.53,2.99,0,0.119
8405,4.53,2.99,0,0.142
8406,4.42,2.94,0,0.149
8407,4.42,2.94,0,0.154
8408,4.42,2.94,0.012,0.143
8409,4.42,2.94,0.053,0.151
8410,4.42,2.94,0.125,0.199
8411,4.42,2.94,0.302,0.154
8412,5.01,3.18,0.343,0.101
8413,5.01,3.18,0.255,0.086
8414,5.01,3.18,0.135,0.113
8415,5.01,3.18,0.031,0.149
8416,5.01,3.18,0,0.175
8417,5.01,3.18,0,0.18
8418,4.59,3.01,0,0.165
8419,4.59,3.01,0,0.154
8420,4.59,3.01,0,0.16
8421,4.59,3.01,0,0.17
8422,4.59,3.01,0,0.176
8423,4.59,3.01,0,0.191
8424,4.43,2.94,0,0.21
